0.697031,0.195046,0.018189,-0.701669,-0.084426,0.153535,0.000324
-0.140032,0.120272,0.227074,-0.157308,-0.387814,-0.035145,0.000117
0.136100,0.064033,-0.624681,-0.036418,-0.089252,-0.246374,0.000619
-0.023316,0.228273,-0.026148,-0.421549,0.110996,0.171857,0.000555
1.315357,0.216743,0.846073,-2.079865,0.105067,0.517863,0.000143
-0.003987,0.062522,-1.400256,0.264792,0.005059,0.380716,0.000585
-0.567896,0.694022,-0.423522,0.632743,0.006881,-0.424218,0.000350
-0.394506,0.061697,-0.127733,0.263891,0.759474,-0.405681,0.000576
0.183327,0.014457,-0.863239,-0.044455,0.275840,0.020346,0.000583
0.344813,-0.291522,-0.591588,0.287529,-1.367656,-1.156823,0.000207
0.076956,0.175774,-1.464597,-2.664535,0.009793,0.626360,0.000596
0.264561,0.071873,-0.328066,0.159574,-0.029015,-0.049488,0.000613
-0.383963,0.358346,0.471514,-0.581941,0.038950,-0.427938,0.000141
0.322670,0.092607,-0.086980,0.146522,0.096367,-0.312767,0.000623
0.150662,0.286564,0.907915,-0.042309,-0.491882,0.143108,0.000092
0.059235,0.400811,-0.189436,-0.257275,-0.584667,0.315913,0.000388
-0.372903,0.070162,-1.066933,-1.457086,-0.046713,0.655451,0.000614
0.477302,0.104566,0.483682,0.085312,-0.036804,-0.733783,0.000263
2.045245,-0.121511,0.551337,0.445588,0.205445,-0.047406,0.000159
0.714397,0.055851,-0.997150,-0.217556,-0.448390,-0.186331,0.000594
0.443076,-0.011218,1.802140,0.309274,-0.427411,-0.126860,0.000152
0.317131,0.502477,0.516229,0.403068,0.912322,-0.106216,0.000129
1.094601,0.029502,1.024694,-0.632253,0.116957,0.446168,0.000141
0.182084,0.047343,0.139303,0.103873,0.038049,-0.088995,0.000293
-0.452546,0.336516,-0.522666,-0.161370,0.051721,-0.346456,0.000486
-0.405864,0.045427,0.131703,-0.036191,-0.355458,-0.393816,0.000104
0.397910,-0.030564,-1.877084,-0.230144,0.371627,-0.634032,0.000578
0.387074,-0.414112,0.106823,-0.354144,-0.391453,-0.389767,0.000209
0.842681,0.167848,-0.605592,-1.247534,-0.019699,0.440260,0.000595
0.302184,0.119581,-0.598611,0.235274,-0.002159,0.174085,0.000591
-0.910652,0.550473,-0.571386,-0.219059,0.016072,-0.506325,0.000347
0.582801,0.097784,-0.108768,0.400054,0.135161,-0.257826,0.000605
0.252641,0.352866,-1.527457,-0.261163,0.185426,-0.326873,0.000467
-0.097822,0.896131,-0.319204,0.151122,-0.370377,0.087937,0.000357
-1.743657,0.123121,-2.115360,-1.834319,-0.055375,0.913185,0.000579
0.320929,0.083081,-0.710205,0.106136,0.101491,0.112389,0.000624
2.730720,0.061908,0.027128,-0.157712,0.187525,-0.114391,0.000192
-0.017101,0.072664,-0.905910,0.504964,-0.017073,-0.202950,0.000615
-0.016817,-0.113805,3.193909,0.548508,-0.444882,-0.138199,0.000129
-0.225489,1.255229,0.401684,0.236617,0.290087,-0.121454,0.000201
-0.946474,-0.014494,1.695847,-1.663841,-0.049998,0.849350,0.000154
0.332672,0.080033,0.181511,0.074229,0.159464,-0.305842,0.000249
-1.200830,-0.212180,0.302883,0.548802,0.047825,0.380654,0.000192
0.515894,0.081741,-0.956358,0.062822,-0.013126,0.009732,0.000612
0.027391,0.279326,-2.884217,0.124324,0.173175,0.094379,0.000522
0.704106,-0.627702,0.451094,-0.099375,0.667143,-0.005468,0.000143
1.394902,-0.061234,-0.872033,1.206523,0.032284,0.256165,0.000509
0.322367,0.096371,-0.242876,0.079780,0.028682,0.011190,0.000615
-0.941850,0.825550,-0.974236,-0.023240,0.045320,0.014063,0.000357
0.509631,0.097130,-0.873392,-0.004149,0.120930,0.013122,0.000608
0.301310,-0.099643,-1.477168,-0.375402,0.101378,-0.398818,0.000466
0.376098,-0.307293,-1.808141,-0.163256,-0.518896,0.313962,0.000363
-0.362142,0.224865,-2.181108,-2.692961,0.102351,-0.045839,0.000555
0.314427,0.086545,-0.858790,0.243785,-0.037102,0.080926,0.000623
2.633693,-0.347366,1.072971,-0.210405,0.065453,-0.148985,0.000159
0.479204,0.091059,0.258408,0.214942,0.169100,-0.491514,0.000114
0.226453,-0.011056,0.710889,-0.261215,-0.322498,0.335616,0.000127
-0.000431,0.652769,0.933279,0.410378,-0.428497,0.375924,0.000107
-0.411986,0.190890,-0.042183,-0.312610,-0.032237,0.840653,0.000588
0.331368,0.088350,-0.589602,-0.005638,0.249223,-0.355904,0.000619
-2.258688,-0.300982,-0.622525,0.185245,0.155157,0.102719,0.000447
0.088256,0.077150,-0.187147,0.229342,0.165368,0.263387,0.000624
0.232586,0.140792,-1.309356,0.744004,0.085182,0.337501,0.000587
0.354657,1.066683,-0.973232,0.073357,0.609486,-0.055846,0.000374
0.216091,-0.033417,-0.968213,0.764151,0.074421,0.622594,0.000557
0.339588,0.087511,-0.169360,0.017877,-0.129348,-0.535712,0.000619
-0.241348,0.486947,-0.992377,0.195476,0.079285,0.127279,0.000380
0.033781,0.071134,-1.297986,0.181140,0.049069,0.689036,0.000614
0.195387,0.196706,-1.092552,-0.505129,0.212682,-0.260181,0.000509
0.077621,-0.991749,-0.571044,-0.150249,0.074329,-0.130643,0.000297
0.001905,0.080346,-1.214820,-1.224661,-0.046482,-0.335393,0.000617
0.283752,0.085767,-0.710259,0.260273,-0.120099,-0.112388,0.000618
2.057337,0.300274,-0.706271,-0.205816,0.048171,0.049925,0.000533
0.541563,0.082938,-0.445448,0.178065,0.029402,-0.663604,0.000620
0.385650,-0.052368,0.542927,0.279151,0.203390,-0.460620,0.000126
0.391450,-1.014875,-0.054827,0.090601,-0.219053,0.428423,0.000355
0.248496,0.151973,-1.324503,-2.065135,-0.091652,-0.079365,0.000576
0.390281,0.091954,-0.855016,0.221669,-0.040892,0.130501,0.000618
-0.709314,-0.214172,-0.303695,0.229100,0.180046,0.107643,0.000456
-0.306182,0.089151,0.134809,0.147710,0.310454,1.199521,0.000338
0.011080,0.185011,-2.642337,0.575119,-0.309936,0.207892,0.000506
0.402538,0.201542,-0.454794,0.230615,0.034127,0.420470,0.000579
0.071713,0.086476,-0.349926,-0.244665,0.040746,0.112986,0.000625
0.263948,0.076965,-0.327631,-0.174668,0.185581,0.243085,0.000627
-0.370504,0.291592,-0.008905,0.105968,-0.000860,0.113779,0.000521
0.562720,0.068609,-0.758555,0.134840,-0.117644,2.045346,0.000607
0.217680,0.148631,-0.047973,0.713572,0.161142,0.313093,0.000584
-0.049539,0.812083,-0.571027,-0.477251,0.190362,0.091762,0.000356
0.434109,0.040665,-0.443448,0.892760,0.160750,0.227306,0.000584
-0.030161,0.073061,-0.014675,-0.435058,0.171244,0.270229,0.000622
0.522907,0.264652,0.210533,-0.424679,0.331569,0.083374,0.000151
-0.158401,0.069391,-0.325848,0.074266,0.048787,-2.465174,0.000619
0.351490,0.101688,0.983139,0.232659,0.317348,-0.397330,0.000192
0.943460,-0.692560,-0.202117,0.714115,0.165146,0.541379,0.000406
0.359646,0.140142,-0.455016,-1.463819,0.094329,0.214554,0.000588
0.437272,0.081120,-0.657224,-0.229412,0.156437,0.006294,0.000629
0.457202,0.222228,0.398626,0.170626,0.461620,0.035425,0.000092
0.241462,0.091756,0.199914,-0.256276,0.383931,3.090082,0.000151
0.083425,0.010245,-0.344238,-1.223589,-0.142479,-0.237079,0.000580
0.795567,-0.794826,-0.291754,-0.259825,0.134860,0.679953,0.000331
-0.020187,0.097826,-0.227597,0.561447,0.191184,0.071965,0.000613
0.305027,0.095416,-0.969198,-0.131851,0.064500,-0.141712,0.000623
0.046165,0.037057,0.061478,0.230406,-0.556881,0.002130,0.000367
0.624418,0.070368,-0.845259,0.381515,0.519479,-2.071601,0.000576
0.468205,0.119939,-1.667777,0.917142,-0.117887,-0.090703,0.000583
-0.465549,0.544399,-0.770109,-0.248043,0.124900,-0.255329,0.000378
0.246257,0.061695,-0.973143,-0.500642,0.006668,-0.102796,0.000576
-0.102507,0.079561,-0.033137,-0.431236,0.096971,0.060173,0.000626
-0.062651,0.071892,-1.038156,-0.621427,-0.684341,0.016261,0.000524
0.509977,0.074921,-1.234231,0.040708,0.536157,-3.080821,0.000570
0.132586,0.112713,0.913621,0.389541,-0.012908,-0.072022,0.000145
1.021903,0.668174,-0.548372,0.308913,0.129119,0.034552,0.000367
0.190725,0.106482,-0.731609,-0.548406,0.091021,0.084222,0.000620
0.039575,0.074937,0.102474,-0.302792,0.117507,0.179141,0.000195
0.657265,0.387985,-0.634619,-0.414221,0.503763,0.026954,0.000398
0.358754,0.089938,0.697407,-0.472835,-0.325894,5.591184,0.000141
0.315845,0.008820,-0.499075,-1.121132,0.232469,-0.179348,0.000570
1.449492,-0.744090,-0.441549,-0.070024,0.072677,0.515069,0.000327
0.305140,0.097379,0.079419,0.246333,0.095893,0.120895,0.000369
0.755322,0.077903,-0.736157,-0.049029,0.097896,-0.156482,0.000621
0.676562,0.036141,-0.014341,0.484617,0.505522,-0.005294,0.000594
0.029678,0.077341,-0.125603,0.484684,0.727522,-5.711725,0.000574
0.343421,0.054160,-1.479948,-1.105824,-0.007112,0.004455,0.000598
-0.044223,1.452373,-0.822148,-0.003731,0.092844,0.545548,0.000322
0.059806,0.059046,0.262745,-0.704747,0.144908,-0.040195,0.000141
0.507385,0.093473,-0.718416,-0.152304,0.135597,0.051550,0.000605
0.282769,-0.097201,-0.852464,0.543375,0.173326,-0.009561,0.000476
0.425796,0.070198,-1.644022,-0.351901,0.872403,2.440807,0.000537
0.252384,0.106157,-1.411774,0.202883,-0.007767,-0.096313,0.000613
-0.197171,-1.186384,-0.133597,0.036041,0.169409,-0.613812,0.000338
0.197475,0.078349,-0.280931,-1.137650,-0.018400,0.044465,0.000611
-0.279948,0.080734,-0.575530,-0.415361,0.095939,0.211569,0.000627
0.436956,0.300614,-0.246556,-0.080514,0.460631,-0.001347,0.000471
0.433897,0.076785,1.096628,-0.069412,-0.102908,3.060367,0.000219
0.458688,0.075665,-0.108223,0.243305,0.081621,-0.110838,0.000621
1.764514,-1.497092,-0.458842,-0.004463,0.162506,1.526678,0.000302
0.252860,0.103900,-1.417962,0.398086,0.062837,0.195699,0.000598
0.382736,0.082119,-0.493361,-0.310259,0.046014,-0.108865,0.000626
0.995657,0.495115,-0.433368,0.422556,0.304832,0.012049,0.000361
0.060190,0.085347,-2.170104,0.383672,-0.298240,-2.288107,0.000614
0.555189,0.058182,-0.283386,0.240466,0.211855,0.068914,0.000616
-0.786295,0.969067,-0.944491,0.228972,0.041278,0.585979,0.000335
0.319025,0.076009,0.199501,-1.094022,0.088198,-0.180958,0.000175
0.590124,0.083667,-0.496115,-0.179589,0.211185,-0.072767,0.000620
-0.143953,-0.152031,-0.342423,0.144382,0.208764,-0.012078,0.000445
0.472160,0.082441,0.032836,-0.353185,0.298054,-1.996546,0.000144
0.395648,0.092056,-0.507099,0.051494,0.174389,-0.066335,0.000615
0.341673,0.587820,-0.107168,0.009237,0.180649,-0.622956,0.000379
0.486848,0.071102,0.883970,-0.857022,0.185746,0.316651,0.000141
0.512205,0.081732,-0.726398,-0.271903,0.100563,0.076804,0.000624
0.354931,-0.001159,-0.065688,-0.122570,0.414572,0.003987,0.000572
0.526898,0.074292,0.681370,-0.642373,0.290607,3.263955,0.000141
0.331113,0.085523,-0.276367,-0.169265,0.058059,-0.159429,0.000628
1.091979,-0.259040,-0.019429,0.011793,0.031927,-1.041724,0.000425
-0.097985,0.093394,-1.727201,1.595902,0.087907,0.264870,0.000622
-0.118093,0.081579,-0.565010,-0.286524,0.048890,0.094519,0.000623
1.190532,0.214567,-0.908813,0.177104,0.650979,0.014510,0.000502
0.220417,0.086127,-0.727941,-0.669055,-0.228040,3.681206,0.000602
0.455212,0.080603,-0.746001,-0.305855,-0.001206,-0.094376,0.000613
-0.974941,-0.004790,-0.491862,0.106182,0.089910,1.105279,0.000574
-0.046856,0.094005,-1.994936,-0.055118,-0.010743,-0.159959,0.000620
-0.290975,0.086176,-0.168693,-0.190917,0.173191,-0.027747,0.000628
0.287886,0.031800,-0.685409,0.405658,0.229695,0.001437,0.000599
0.138530,0.089092,-0.518649,0.546230,0.948680,-0.191867,0.000487
0.328768,0.079378,-0.586043,-0.174734,0.226349,0.045837,0.000617
-1.302832,0.270419,-0.940424,-0.314387,0.175549,-0.127520,0.000542
0.976544,0.073685,2.347034,-1.398509,0.164554,-0.192383,0.000131
0.619858,0.086420,-0.301785,-0.164947,0.157544,0.063887,0.000623
-0.003493,-0.074458,-0.514512,-0.231660,-0.023640,-0.001072,0.000476
0.109834,0.077857,-0.151009,0.738319,0.125141,-1.997723,0.000625
0.311277,0.080657,-0.191351,-0.147323,0.110029,-0.152953,0.000626
2.588528,0.314305,-0.593058,0.290647,0.162612,-0.057810,0.000508
0.390682,0.085854,-3.286044,-0.499042,0.212222,0.469958,0.000628
0.651898,0.083034,-0.565409,-0.385045,0.107822,0.010893,0.000630
0.636384,0.046947,-0.870614,-0.280376,-0.122143,0.008278,0.000587
0.575735,0.072280,-0.594491,-1.065271,-0.348788,0.797441,0.000600
0.340718,0.089075,-0.651745,-0.255408,0.075864,-0.209172,0.000617
1.039632,-0.054317,-0.402972,0.292678,-0.012424,0.557726,0.000519
0.084532,0.085832,-1.603004,0.056577,0.189299,0.516036,0.000625
0.148890,0.085111,-0.723253,-0.264401,0.052460,0.116313,0.000619
0.981907,0.142156,-0.758968,0.335818,0.604137,0.007330,0.000564
0.775867,0.083610,0.043692,0.339671,0.830799,-2.145829,0.000389
0.680452,0.081733,-0.249993,-0.433174,0.071926,0.081505,0.000626
0.024660,0.053658,-0.442947,-0.340583,0.124703,-0.246669,0.000610
0.339124,0.084850,-1.863302,-0.543290,0.075962,0.461362,0.000629
0.182651,0.082825,-0.362041,-0.324673,0.059859,0.053584,0.000624
0.000195,0.121745,-0.418694,0.428334,-0.233934,0.007829,0.000570
0.219457,0.086448,-0.564095,1.638795,-0.054391,-3.824098,0.000621
0.151496,0.082575,-0.142810,-0.447707,0.061132,0.051018,0.000623
0.358933,0.162238,-0.526798,-0.777675,0.178013,-0.342296,0.000577
0.505516,0.084217,0.398584,-0.716290,0.044709,-0.175761,0.000141
0.852794,0.083347,-0.189524,-0.314127,0.071516,0.035433,0.000626
0.249216,0.054586,-0.442026,-0.495536,0.262838,0.001879,0.000592
0.295649,0.072717,-0.770873,-2.851377,-0.198987,-4.292926,0.000619
1.100424,0.088665,-0.741108,0.058459,0.057770,-0.287823,0.000626
0.332442,0.070542,-0.581901,-0.141656,0.089853,0.401214,0.000622
0.778296,0.082556,-4.426849,0.040257,0.197248,0.858354,0.000615
-0.120734,0.085584,-0.933648,-0.270293,0.035739,-0.004329,0.000626
0.720197,0.017423,-0.876855,-0.001640,0.454488,0.000431,0.000599
0.744311,0.077712,0.213826,0.060061,0.626249,1.481948,0.000269
0.365823,0.086371,-0.434568,-0.141824,0.080424,0.182864,0.000627
0.528818,0.038175,-0.607493,-0.192180,0.072875,0.438875,0.000593
-0.037721,0.084867,-4.233894,0.416614,0.122440,0.912190,0.000619
0.689385,0.087039,-0.876086,-0.413018,0.089274,0.004819,0.000628
0.556350,0.051568,-1.048057,0.310064,-0.206656,0.010099,0.000620
0.191342,0.083268,0.241181,1.803836,0.222483,-0.135557,0.000167
-0.008845,0.081708,-0.318117,-0.764965,0.076338,0.170161,0.000625
0.526591,0.056185,-0.529610,-0.323433,0.091249,-0.178700,0.000614
-0.188178,0.083662,3.040487,-0.737549,-0.001048,-0.170489,0.000141
1.030090,0.084744,0.212541,-0.466458,0.118557,0.220875,0.000158
0.523462,0.115484,-1.014071,0.288264,-0.284935,0.017109,0.000571
0.064028,0.084391,-1.460699,0.557002,-0.301188,-2.547070,0.000598
0.398356,0.083983,-0.268254,-1.030633,0.086771,-0.394144,0.000621
0.321014,0.116845,-0.562783,-0.302628,0.123907,0.458527,0.000601
1.536981,0.082970,0.887204,-1.261977,0.099688,-0.202490,0.000149
-0.046129,0.081870,-0.954302,-0.232142,0.004521,0.210597,0.000613
0.749340,0.004620,-0.492074,-0.997382,0.084197,0.008926,0.000566
0.628506,0.075378,-0.159976,0.105947,0.233999,-2.918120,0.000626
0.998769,0.085616,-0.709479,-0.497235,0.067170,0.366183,0.000628
0.850198,0.008227,-0.600750,-0.248012,0.081691,0.665043,0.000564
0.702056,0.083008,-5.132514,0.664629,0.154493,0.900265,0.000630
0.749288,0.084209,0.033578,-0.196930,0.127915,-0.009795,0.000117
0.535287,0.076694,-1.357742,-0.645800,-0.135069,0.006790,0.000626
1.013858,0.071499,-0.102930,-0.211825,0.328747,-1.103243,0.000623
-0.249965,0.082960,-0.124482,0.556749,0.109567,-0.631484,0.000621
0.325911,0.144961,-0.568867,-0.175902,0.076167,-0.294806,0.000587
0.150966,0.083069,-8.349542,1.396737,0.108929,0.237870,0.000618
-0.124815,0.089634,-0.964672,-0.560636,0.048427,0.049832,0.000611
0.412884,0.128432,-1.683469,-0.213740,0.117620,0.005662,0.000594
0.428592,0.085811,-0.169712,-0.177685,-0.039325,1.391250,0.000624
1.238605,0.082396,-0.212214,0.585981,0.106912,0.141488,0.000622
0.636734,0.026917,-0.568097,-0.336298,0.127486,-0.310113,0.000591
1.321754,0.082991,-0.892212,-1.074922,0.123543,-0.043299,0.000627
0.901084,0.087648,-1.276793,-0.495147,-0.006111,0.136703,0.000623
0.538224,0.121695,-0.184031,-0.568169,0.179295,0.008885,0.000603
0.644077,0.069578,-0.286120,-0.139029,0.257628,-3.263960,0.000624
0.791705,0.088908,-0.715947,-0.823062,0.050886,0.257384,0.000625
0.661502,0.086925,-0.590763,-0.180291,0.126343,0.582479,0.000626
0.164465,0.083007,1.455266,-0.322894,0.148270,1.043858,0.000133
0.953525,0.081861,1.391923,-0.210362,0.187557,-0.008052,0.000139
0.701540,0.043159,0.172266,-0.528961,0.103335,0.011266,0.000148
0.764453,0.088639,-0.175217,0.121880,0.314677,-5.322719,0.000614
0.190116,0.079470,0.111287,-0.114692,0.102341,-0.447969,0.000152
0.674059,0.120738,-0.577722,-0.471985,0.124808,0.202279,0.000598
0.310002,0.083026,-0.052033,0.466455,0.133558,0.648484,0.000627
0.623538,0.084896,-3.431435,-0.116859,0.208119,0.024371,0.000625
0.437594,0.092036,-2.865645,-0.381861,0.029090,0.011195,0.000612
0.487718,0.075617,-0.212521,0.132246,0.240665,-2.355103,0.000626
0.589728,0.075233,0.197616,-0.242180,0.118117,-0.325641,0.000151
0.655106,0.107927,-0.574248,-0.204654,0.113164,0.487634,0.000622
1.339194,0.083033,-10.650311,1.203225,0.081650,0.395916,0.000626
-0.503106,0.083915,3.349314,-0.312587,0.019373,0.132942,0.000133
0.486984,0.086481,0.672800,-0.634348,-0.190661,0.003417,0.000141
0.641351,0.072885,-0.727171,-0.547729,0.068371,0.737634,0.000619
0.761605,0.092400,-0.765736,-0.322847,0.068862,0.589520,0.000627
0.650703,0.044113,-0.577603,-0.329556,0.112840,-0.207473,0.000593
0.679406,0.083008,-4.455978,0.055822,0.225080,0.544196,0.000619
0.071845,0.085512,-5.420951,-0.411113,-0.009082,-0.050304,0.000625
0.855577,0.062650,1.665573,-0.598710,0.368729,0.001428,0.000141
0.732316,0.080822,-0.320121,-0.718280,-0.014520,0.052800,0.000611
0.632926,0.088984,-0.543413,-0.301129,0.055392,0.827062,0.000613
0.662538,0.079471,-0.579281,-0.243546,0.117954,0.428201,0.000627
0.271222,0.083008,3.747774,-1.233914,0.210920,-0.208456,0.000149
0.875158,0.083110,1.914981,-0.160270,0.167950,-0.068586,0.000120
0.499164,0.074944,-0.794467,-0.480219,0.173175,0.020967,0.000626
0.592932,0.082864,-0.179019,0.472066,0.372549,-3.803230,0.000594
0.355441,0.069868,-0.177335,-0.394195,0.079706,0.143380,0.000620
0.658960,0.101528,-0.577620,-0.386465,0.113044,0.241509,0.000603
0.967144,0.083054,-3.552857,2.571404,0.012159,1.318843,0.000619
-0.347417,0.082753,2.111873,-0.198906,0.006075,0.161616,0.000135
0.378169,0.095152,-2.512569,-0.417287,-0.369291,0.016400,0.000592
0.560543,0.072381,-0.488026,0.843626,0.072706,-2.568033,0.000620
0.547617,0.099562,-0.585147,-0.179684,0.110097,-0.493471,0.000601
0.650135,0.074072,-0.566093,-0.455532,0.109838,0.332327,0.000623
0.681921,0.083045,-7.790252,2.664705,0.006834,0.436209,0.000617
0.109778,0.089725,-3.848699,-0.296752,-0.062414,0.197982,0.000620
0.624996,0.083319,0.602839,-0.512500,0.115615,0.005150,0.000141
0.704618,0.088959,-0.140506,0.286455,0.245025,1.815358,0.000612
0.689019,0.087182,-0.709860,-0.314834,0.076191,-0.236802,0.000627
0.666018,0.069524,-0.581094,-0.396269,0.114787,0.207951,0.000618
0.484554,0.082986,-0.136469,-2.906400,0.276434,-0.113932,0.000613
0.980664,0.087122,2.587890,-0.388662,0.363974,-0.040404,0.000133
0.770016,0.070155,-0.303693,-0.373412,-0.087086,0.007117,0.000608
0.739840,0.085547,-0.704235,-0.570907,0.310713,2.114240,0.000613
0.244341,0.072646,-0.153788,-0.426223,0.082235,0.320072,0.000622
0.650248,0.096197,-0.577573,-0.290200,0.117013,0.192617,0.000608
0.459313,0.082994,2.396742,-0.503721,0.278018,0.305432,0.000141
0.261943,0.083862,0.574840,-0.438038,-0.174909,0.120633,0.000146
0.522482,0.089551,-1.583954,-0.382339,-0.030281,0.014333,0.000621
0.529908,0.065537,0.206247,-0.708616,0.113909,-9.298154,0.000106
0.056583,0.095901,-0.317805,-0.391321,0.088937,0.072745,0.000615
0.646354,0.088821,-0.563752,-0.223413,0.112202,0.191653,0.000626
0.840073,0.083089,-11.374630,3.228310,-0.080441,0.715496,0.000622
-0.014361,0.085313,-4.371983,-0.374295,-0.158329,-0.004949,0.000611
0.567181,0.078753,-0.489029,-0.902584,0.026523,0.009335,0.000619
0.612716,0.093811,-0.320036,0.102778,0.002143,-10.461351,0.000623
1.504810,0.105003,-0.439978,-0.221770,0.074222,-0.236079,0.000611
0.670003,0.073108,-0.573634,-0.254892,0.103602,0.110289,0.000622
0.746880,0.082922,-6.116831,0.065039,0.133133,0.127713,0.000628
1.119206,0.087032,-0.604311,-0.253804,0.093870,0.133729,0.000617
0.632110,0.070686,-0.178156,-0.091181,-0.009947,0.007217,0.000616
0.697981,0.096353,-0.668559,-0.100816,0.110011,14.455785,0.000596
1.092765,0.066045,-0.633487,-0.179914,0.098466,-0.157834,0.000616
0.663438,0.068079,-0.581665,-0.503326,0.117234,0.091653,0.000619
0.580593,0.082895,3.692254,-2.303053,0.269790,0.527649,0.000143
1.330378,0.084400,1.730551,-0.383212,0.161698,0.096336,0.000133
0.620159,0.090739,-2.348691,-0.447117,-0.049356,0.011389,0.000623
